site,genus,species,forklength,lowest_taxon,collection
PLC,Cyprinella,lutrensis,37,C.lutrensis,2018-04-01
PLC,Fundulus,chrysotus,37,F.chrysotus,2018-04-01
PLC,Gambusia,affinis,38,G.affinis,2018-04-01
PLC,Gambusia,affinis,34,G.affinis,2018-04-01
PLC,Gambusia,affinis,24,G.affinis,2018-04-01
PLC,Gambusia,affinis,18,G.affinis,2018-04-01
PLC,Gambusia,affinis,32,G.affinis,2018-04-01
PLC,Gambusia,affinis,12,G.affinis,2018-04-01
PLC,Gambusia,affinis,22,G.affinis,2018-04-01
PLC,Gambusia,affinis,36,G.affinis,2018-04-01
PLC,Gambusia,affinis,32,G.affinis,2018-04-01
PLC,Gambusia,affinis,15,G.affinis,2018-04-01
PLC,Gambusia,affinis,36,G.affinis,2018-04-01
PLC,Gambusia,affinis,38,G.affinis,2018-04-01
PLC,Gambusia,affinis,32,G.affinis,2018-04-01
PLC,Gambusia,affinis,36,G.affinis,2018-04-01
PLC,Gambusia,affinis,28,G.affinis,2018-04-01
PLC,Gambusia,affinis,38,G.affinis,2018-04-01
PLC,Gambusia,affinis,32,G.affinis,2018-04-01
PLC,Gambusia,affinis,31,G.affinis,2018-04-01
PLC,Gambusia,affinis,23,G.affinis,2018-04-01
PLC,Gambusia,affinis,27,G.affinis,2018-04-01
PLC,Lepomis,auritius,42,L.auritius,2018-04-01
PLC,Lepomis,auritius,57,L.auritius,2018-04-01
PLC,Lepomis,auritius,37,L.auritius,2018-04-01
PLC,Lepomis,auritius,40,L.auritius,2018-04-01
PLC,Lepomis,auritius,62,L.auritius,2018-04-01
PLC,Lepomis,auritius,38,L.auritius,2018-04-01
PLC,Lepomis,auritius,38,L.auritius,2018-04-01
PLC,Lepomis,auritius,86,L.auritius,2018-04-01
PLC,Lepomis,auritius,57,L.auritius,2018-04-01
PLC,Lepomis,auritius,37,L.auritius,2018-04-01
PLC,Lepomis,auritius,72,L.auritius,2018-04-01
PLC,Lepomis,auritius,52,L.auritius,2018-04-01
PLC,Lepomis,auritius,62,L.auritius,2018-04-01
PLC,Lepomis,auritius,55,L.auritius,2018-04-01
PLC,Lepomis,macrochirus,39,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,65,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,30,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,45,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,46,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,66,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,47,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,64,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,112,L.macrochirus,2018-04-01
PLC,Lepomis,macrochirus,118,L.macrochirus,2018-04-01
PLC,Lepomis,cyanellus,62,L.cyanellus,2018-04-01
PLC,Lepomis,cyanellus,97,L.cyanellus,2018-04-01
PLC,Lepomis,megalotis,68,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,48,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,60,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,64,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,78,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,44,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,72,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,48,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,85,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,130,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,138,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,65,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,61,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,68,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,72,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,57,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,105,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,78,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,82,L.megalotis,2018-04-01
PLC,Lepomis,megalotis,78,L.megalotis,2018-04-01
PLC,Poecilia,latipinna,72,P.latipinna,2018-04-01
PLC,Poecilia,latipinna,70,P.latipinna,2018-04-01
PLC,Poecilia,latipinna,65,P.latipinna,2018-04-01
AR,Cyprinella,lutrensis,51,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,44,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,53,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,64,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,41,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,58,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,60,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,42,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,39,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,52,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,47,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,49,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,48,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,47,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,43,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,53,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,47,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,43,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,38,C.lutrensis,2018-04-07
AR,Cyprinella,lutrensis,47,C.lutrensis,2018-04-07
AR,Gambusia,affinis,43,G.affinis,2018-04-07
AR,Gambusia,affinis,37,G.affinis,2018-04-07
AR,Herichthys,cyanoguttatus,130,H.cyanoguttatus,2018-04-07
AR,Lepomis,macrochirus,60,L.macrochirus,2018-04-07
AR,Lepomis,macrochirus,64,L.macrochirus,2018-04-07
AR,Lepomis,macrochirus,52,L.macrochirus,2018-04-07
SFC,Cyprinella,lutrensis,37,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,49,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,52,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,46,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,34,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,35,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,51,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,43,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,50,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,41,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,41,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,30,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,41,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,51,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,48,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,34,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,45,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,49,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,59,C.lutrensis,2018-04-07
SFC,Cyprinella,lutrensis,49,C.lutrensis,2018-04-07
SFC,Gambusia,affinis,39,G.affinis,2018-04-07
SFC,Gambusia,affinis,39,G.affinis,2018-04-07
SFC,Gambusia,affinis,39,G.affinis,2018-04-07
SFC,Gambusia,affinis,42,G.affinis,2018-04-07
SFC,Gambusia,affinis,37,G.affinis,2018-04-07
SFC,Gambusia,affinis,41,G.affinis,2018-04-07
SFC,Gambusia,affinis,42,G.affinis,2018-04-07
SFC,Gambusia,affinis,36,G.affinis,2018-04-07
SFC,Gambusia,affinis,41,G.affinis,2018-04-07
SFC,Gambusia,affinis,29,G.affinis,2018-04-07
SFC,Gambusia,affinis,27,G.affinis,2018-04-07
SFC,Gambusia,affinis,31,G.affinis,2018-04-07
SFC,Gambusia,affinis,36,G.affinis,2018-04-07
SFC,Gambusia,affinis,27,G.affinis,2018-04-07
SFC,Gambusia,affinis,45,G.affinis,2018-04-07
SFC,Gambusia,affinis,37,G.affinis,2018-04-07
SFC,Gambusia,affinis,22,G.affinis,2018-04-07
SFC,Gambusia,affinis,39,G.affinis,2018-04-07
SFC,Gambusia,affinis,37,G.affinis,2018-04-07
SFC,Gambusia,affinis,33,G.affinis,2018-04-07
SFC,Herichthys,cyanoguttatus,60,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,52,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,36,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,25,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,37,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,39,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,40,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,32,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,38,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,40,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,35,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,35,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,39,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,33,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,32,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,46,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,93,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,60,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,37,H.cyanoguttatus,2018-04-07
SFC,Herichthys,cyanoguttatus,62,H.cyanoguttatus,2018-04-07
SFC,Pimephales,vigilax,48,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,49,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,72,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,39,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,33,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,32,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,50,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,45,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,36,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,52,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,45,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,48,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,44,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,42,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,34,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,44,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,47,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,50,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,49,P.vigilax,2018-04-07
SFC,Pimephales,vigilax,44,P.vigilax,2018-04-07
SFC,Poecilia,latipinna,44,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,50,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,40,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,24,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,29,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,41,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,32,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,43,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,31,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,33,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,49,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,34,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,35,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,44,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,37,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,27,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,27,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,36,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,62,P.latipinna,2018-04-07
SFC,Poecilia,latipinna,44,P.latipinna,2018-04-07
TRC,Astyanax,mexicanus,84,A.mexicanus,2018-04-07
TRC,Astyanax,mexicanus,60,A.mexicanus,2018-04-07
TRC,Astyanax,mexicanus,63,A.mexicanus,2018-04-07
TRC,Cyprinodon,variegatus,35,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,22,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,37,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,36,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,33,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,33,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,45,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,39,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,43,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,35,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,47,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,32,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,34,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,35,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,33,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,33,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,41,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,39,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,54,C.variegatus,2018-04-07
TRC,Cyprinodon,variegatus,40,C.variegatus,2018-04-07
TRC,Fundulus,grandis,33,F.grandis,2018-04-07
TRC,Fundulus,grandis,22,F.grandis,2018-04-07
TRC,Fundulus,grandis,28,F.grandis,2018-04-07
TRC,Fundulus,grandis,28,F.grandis,2018-04-07
TRC,Fundulus,grandis,26,F.grandis,2018-04-07
TRC,Fundulus,grandis,35,F.grandis,2018-04-07
TRC,Gambusia,affinis,26,G.affinis,2018-04-07
TRC,Gambusia,affinis,36,G.affinis,2018-04-07
TRC,Gambusia,affinis,37,G.affinis,2018-04-07
TRC,Gambusia,affinis,37,G.affinis,2018-04-07
TRC,Gambusia,affinis,21,G.affinis,2018-04-07
TRC,Gambusia,affinis,24,G.affinis,2018-04-07
TRC,Gambusia,affinis,35,G.affinis,2018-04-07
TRC,Gambusia,affinis,25,G.affinis,2018-04-07
TRC,Gambusia,affinis,26,G.affinis,2018-04-07
TRC,Gambusia,affinis,39,G.affinis,2018-04-07
TRC,Gambusia,affinis,25,G.affinis,2018-04-07
TRC,Gambusia,affinis,36,G.affinis,2018-04-07
TRC,Gambusia,affinis,39,G.affinis,2018-04-07
TRC,Gambusia,affinis,32,G.affinis,2018-04-07
TRC,Gambusia,affinis,35,G.affinis,2018-04-07
TRC,Gambusia,affinis,32,G.affinis,2018-04-07
TRC,Gambusia,affinis,36,G.affinis,2018-04-07
TRC,Gambusia,affinis,30,G.affinis,2018-04-07
TRC,Gambusia,affinis,35,G.affinis,2018-04-07
TRC,Gambusia,affinis,26,G.affinis,2018-04-07
TRC,Poecilia,latipinna,71,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,70,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,45,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,45,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,35,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,72,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,45,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,42,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,34,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,36,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,49,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,36,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,43,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,30,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,52,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,57,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,54,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,29,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,37,P.latipinna,2018-04-07
TRC,Poecilia,latipinna,59,P.latipinna,2018-04-07
EMC,Lepomis,gulosus,67,L.gulosus,2018-05-04
EMC,Lepomis,gulosus,68,L.gulosus,2018-05-04
EMC,Cyprinella,lutrensis,47,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,48,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,49,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,40,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,33,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,43,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,49,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,27,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,50,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,34,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,35,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,34,C.lutrensis,2018-05-04
EMC,Cyprinella,lutrensis,42,C.lutrensis,2018-05-04
EMC,Cyprinella,venusta,67,C.venusta,2018-05-04
EMC,Dorosoma,cepedianum,27,D.cepedianum,2018-05-04
EMC,Dorosoma,cepedianum,186,D.cepedianum,2018-05-04
EMC,Dorosoma,cepedianum,178,D.cepedianum,2018-05-04
EMC,Gambusia,affinis,26,G.affinis,2018-05-04
EMC,Gambusia,affinis,26,G.affinis,2018-05-04
EMC,Gambusia,affinis,29,G.affinis,2018-05-04
EMC,Gambusia,affinis,32,G.affinis,2018-05-04
EMC,Gambusia,affinis,32,G.affinis,2018-05-04
EMC,Gambusia,affinis,35,G.affinis,2018-05-04
EMC,Gambusia,affinis,27,G.affinis,2018-05-04
EMC,Gambusia,affinis,34,G.affinis,2018-05-04
EMC,Gambusia,affinis,32,G.affinis,2018-05-04
EMC,Gambusia,affinis,27,G.affinis,2018-05-04
EMC,Gambusia,affinis,29,G.affinis,2018-05-04
EMC,Gambusia,affinis,33,G.affinis,2018-05-04
EMC,Gambusia,affinis,32,G.affinis,2018-05-04
EMC,Gambusia,affinis,28,G.affinis,2018-05-04
EMC,Gambusia,affinis,13,G.affinis,2018-05-04
EMC,Gambusia,affinis,32,G.affinis,2018-05-04
EMC,Gambusia,affinis,29,G.affinis,2018-05-04
EMC,Gambusia,affinis,20,G.affinis,2018-05-04
EMC,Gambusia,affinis,32,G.affinis,2018-05-04
EMC,Gambusia,affinis,36,G.affinis,2018-05-04
EMC,Lepisosteus,oculatus,560,L.oculatus,2018-05-04
EMC,Lepisosteus,oculatus,450,L.oculatus,2018-05-04
EMC,Lepisosteus,oculatus,420,L.oculatus,2018-05-04
EMC,Lepisosteus,oculatus,350,L.oculatus,2018-05-04
EMC,Lepomis,cyanellus,73,L.cyanellus,2018-05-04
EMC,Lepomis,cyanellus,68,L.cyanellus,2018-05-04
EMC,Lepomis,macrochirus,122,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,114,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,93,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,83,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,69,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,127,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,68,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,56,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,140,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,85,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,50,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,34,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,64,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,78,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,110,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,89,L.macrochirus,2018-05-04
EMC,Lepomis,macrochirus,95,L.macrochirus,2018-05-04
EMC,Lepomis,megalotis,81,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,107,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,113,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,37,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,94,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,58,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,51,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,115,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,87,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,69,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,58,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,38,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,54,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,71,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,57,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,82,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,53,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,101,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,84,L.megalotis,2018-05-04
EMC,Lepomis,megalotis,122,L.megalotis,2018-05-04
EMC,Noturus,gyrinus,62,N.gyrinus,2018-05-04
EMC,Pimephales,vigilax,41,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,48,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,50,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,47,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,46,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,41,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,45,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,54,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,62,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,59,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,42,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,55,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,50,P.vigilax,2018-05-04
EMC,Pimephales,vigilax,51,P.vigilax,2018-05-04
GC,Fundulus,grandis,59,F.grandis,2018-05-04
GC,Fundulus,grandis,51,F.grandis,2018-05-04
GC,Fundulus,grandis,60,F.grandis,2018-05-04
GC,Fundulus,grandis,56,F.grandis,2018-05-04
GC,Fundulus,grandis,57,F.grandis,2018-05-04
GC,Fundulus,grandis,60,F.grandis,2018-05-04
GC,Fundulus,grandis,54,F.grandis,2018-05-04
GC,Fundulus,grandis,70,F.grandis,2018-05-04
GC,Fundulus,grandis,58,F.grandis,2018-05-04
GC,Fundulus,grandis,56,F.grandis,2018-05-04
GC,Fundulus,grandis,52,F.grandis,2018-05-04
GC,Fundulus,grandis,60,F.grandis,2018-05-04
GC,Fundulus,grandis,58,F.grandis,2018-05-04
GC,Fundulus,grandis,52,F.grandis,2018-05-04
GC,Fundulus,grandis,65,F.grandis,2018-05-04
GC,Fundulus,grandis,64,F.grandis,2018-05-04
GC,Fundulus,grandis,60,F.grandis,2018-05-04
GC,Fundulus,grandis,56,F.grandis,2018-05-04
GC,Gambusia,affinis,26,G.affinis,2018-05-04
GC,Gambusia,affinis,40,G.affinis,2018-05-04
GC,Gambusia,affinis,39,G.affinis,2018-05-04
GC,Gambusia,affinis,37,G.affinis,2018-05-04
GC,Gambusia,affinis,40,G.affinis,2018-05-04
GC,Gambusia,affinis,33,G.affinis,2018-05-04
GC,Gambusia,affinis,34,G.affinis,2018-05-04
GC,Gambusia,affinis,38,G.affinis,2018-05-04
GC,Gambusia,affinis,35,G.affinis,2018-05-04
GC,Gambusia,affinis,34,G.affinis,2018-05-04
GC,Gambusia,affinis,39,G.affinis,2018-05-04
GC,Gambusia,affinis,36,G.affinis,2018-05-04
GC,Gambusia,affinis,26,G.affinis,2018-05-04
GC,Gambusia,affinis,38,G.affinis,2018-05-04
GC,Gambusia,affinis,40,G.affinis,2018-05-04
GC,Gambusia,affinis,37,G.affinis,2018-05-04
GC,Gambusia,affinis,35,G.affinis,2018-05-04
GC,Gambusia,affinis,34,G.affinis,2018-05-04
GC,Gambusia,affinis,44,G.affinis,2018-05-04
GC,Gambusia,affinis,39,G.affinis,2018-05-04
GC,Lepisosteus,oculatus,380,L.oculatus,2018-05-04
GC,Lepisosteus,oculatus,370,L.oculatus,2018-05-04
GC,Lepisosteus,oculatus,515,L.oculatus,2018-05-04
GC,Lepisosteus,oculatus,413,L.oculatus,2018-05-04
GC,Lepomis,cyanellus,73,L.cyanellus,2018-05-04
GC,Lepomis,cyanellus,60,L.cyanellus,2018-05-04
GC,Lepomis,gulosus,54,L.gulosus,2018-05-04
GC,Lepomis,gulosus,79,L.gulosus,2018-05-04
GC,Lepomis,gulosus,83,L.gulosus,2018-05-04
GC,Lepomis,gulosus,79,L.gulosus,2018-05-04
GC,Lepomis,macrochirus,60,L.macrochirus,2018-05-04
GC,Lepomis,macrochirus,74,L.macrochirus,2018-05-04
GC,Lepomis,macrochirus,80,L.macrochirus,2018-05-04
GC,Lepomis,macrochirus,68,L.macrochirus,2018-05-04
GC,Lepomis,macrochirus,70,L.macrochirus,2018-05-04
GC,Lepomis,macrochirus,65,L.macrochirus,2018-05-04
GC,Lepomis,macrochirus,76,L.macrochirus,2018-05-04
GC,Lepomis,megalotis,49,L.megalotis,2018-05-04
GC,Lepomis,megalotis,58,L.megalotis,2018-05-04
GC,Lepomis,megalotis,35,L.megalotis,2018-05-04
GC,Lepomis,megalotis,42,L.megalotis,2018-05-04
GC,Lepomis,megalotis,65,L.megalotis,2018-05-04
GC,Lepomis,megalotis,40,L.megalotis,2018-05-04
GC,Lepomis,megalotis,127,L.megalotis,2018-05-04
GC,Lepomis,megalotis,45,L.megalotis,2018-05-04
GC,Lepomis,megalotis,50,L.megalotis,2018-05-04
GC,Lepomis,megalotis,40,L.megalotis,2018-05-04
GC,Lepomis,megalotis,39,L.megalotis,2018-05-04
GC,Lepomis,megalotis,54,L.megalotis,2018-05-04
GC,Lepomis,megalotis,60,L.megalotis,2018-05-04
GC,Lepomis,megalotis,63,L.megalotis,2018-05-04
GC,Lepomis,megalotis,47,L.megalotis,2018-05-04
GC,Lepomis,megalotis,90,L.megalotis,2018-05-04
GC,Lepomis,megalotis,66,L.megalotis,2018-05-04
GC,Lepomis,megalotis,66,L.megalotis,2018-05-04
GC,Lepomis,megalotis,48,L.megalotis,2018-05-04
GC,Lepomis,megalotis,54,L.megalotis,2018-05-04
GC,Lepomis,miniatus,130,L.miniatus,2018-05-04
GC,Notropis,texanus,57,N.texanus,2018-05-04
GC,Notropis,texanus,51,N.texanus,2018-05-04
GC,Notropis,texanus,55,N.texanus,2018-05-04
GC,Notropis,texanus,55,N.texanus,2018-05-04
GC,Notropis,texanus,55,N.texanus,2018-05-04
WMC,Cyprinella,lutrensis,50,C.lutrensis,2018-05-04
WMC,Dorosoma,cepedianum,120,D.cepedianum,2018-05-04
WMC,Gambusia,affinis,34,G.affinis,2018-05-04
WMC,Gambusia,affinis,45,G.affinis,2018-05-04
